id,name,series_id,price,year
"14696","2006款 奇瑞A5 1.6MT实力型","1053","5.98","2006"
"14697","2006款 奇瑞A5 1.6MT豪华型","1053","7.08","2006"
"14698","2006款 奇瑞A5 1.8MT豪华型","1053","7.48","2006"
"14699","2006款 奇瑞A5 2.0AT豪华型","1053","8.58","2006"
"14700","2006款 奇瑞A5 A520 标准型","1053","8.8888","2006"
"14701","2006款 奇瑞A5 A520 精英型","1053","9.58","2006"
"14702","2006款 奇瑞A5 A520 华贵型","1053","10.58","2006"
"14703","2010款 奇瑞QQ6 1.0 MT 标准型","1054","3.98","2010"
"14704","2010款 奇瑞QQ6 1.0 MT 舒适型","1054","4.28","2010"
"14705","2010款 奇瑞QQ6 1.0 MT 豪华型","1054","4.48","2010"
"14706","2010款 奇瑞QQ6 1.3-AMT 巡航版","1054","5.48","2010"
"14707","2007款 奇瑞QQ6 1.1-MT 标准型","1054","3.98","2007"
"14708","2007款 奇瑞QQ6 1.1-MT 舒适型","1054","4.28","2007"
"14709","2007款 奇瑞QQ6 1.1-MT 豪华型","1054","4.48","2007"
"14710","2007款 奇瑞QQ6 1.3-MT 舒适型","1054","4.78","2007"
"14711","2007款 奇瑞QQ6 1.3-MT 豪华型","1054","4.98","2007"
"14712","2006款 奇瑞QQ6 1.1L 基本型","1054","3.98","2006"
"14713","2006款 奇瑞QQ6 1.3L 标准型","1054","4.68","2006"
"14714","2008款 旗云 1.5-MT 基本型","1055","4.98","2008"
"14715","2008款 旗云 1.5-MT 标准型","1055","5.08","2008"
"14716","2008款 旗云 1.5-MT 实力型","1055","5.18","2008"
"14717","2008款 旗云 1.5-MT 舒适型","1055","5.28","2008"
"14718","2008款 旗云 1.5-MT 豪华型","1055","5.58","2008"
"14719","2007款 旗云 1.3MT标准型","1055","4.98","2007"
"14720","2007款 旗云 1.3MT舒适型","1055","5.58","2007"
"14721","2007款 旗云 1.6MT舒适型","1055","5.78","2007"
"14722","2007款 旗云 1.6MT豪华型","1055","6.08","2007"
"14723","2007款 旗云 1.6MT舒适型（TRITEC）","1055","7.18","2007"
"14724","2007款 旗云 1.6MT豪华型（TRITEC）","1055","7.58","2007"
"14725","2007款 旗云 1.6CVT舒适型（TRITEC）","1055","8.18","2007"
"14726","2006款 旗云 1.3L基本型","1055","4.98","2006"
"14727","2006款 旗云 1.3 标准型","1055","5.15","2006"
"14728","2006款 旗云 1.3 舒适型","1055","5.56","2006"
"14729","2006款 旗云 1.3L豪华型","1055","5.98","2006"
"14730","2006款 旗云 运动版1.6 MT 旗舰型","1055","6.545037209302325","2006"
"14731","2006款 旗云 1.6F 旗舰型","1055","6.98","2006"
"14732","2006款 旗云 之星1.6L 旗舰型","1055","7.98","2006"
"14733","2006款 旗云 1.6 舒适型","1055","5.11593844744","2006"
"14734","2006款 旗云 1.6F 基本型","1055","5.56","2006"
"14735","2006款 旗云 1.6L 标准型","1055","5.58","2006"
"14736","2006款 旗云 1.6L 出租型","1055","5.78","2006"
"14738","2006款 旗云 1.6F 标准型","1055","5.93","2006"
"14739","2006款 旗云 1.6F 舒适型","1055","5.98","2006"
"14740","2006款 旗云 1.6F 豪华型","1055","6.38","2006"
"14741","2006款 旗云 之星1.6 基本型","1055","6.6666","2006"
"14742","2006款 旗云 1.6 运动版标准型","1055","6.67","2006"
"14743","2006款 旗云 运动版1.6 MT 舒适型","1055","6.98","2006"
"14744","2006款 旗云 之星1.6L 舒适型","1055","6.98","2006"
"14745","2006款 旗云 之星 1.6L 豪华型","1055","7.38","2006"
"14746","2006款 旗云 运动版1.6 MT 豪华型","1055","7.38","2006"
"14748","2006款 旗云 1.6 CVT版","1055","6.24","2006"
"14749","2006款 旗云 1.6CVT旗舰型","1055","6.23218200522","2006"
"14751","2006款 旗云 1.6CVT舒适型","1055","7.98","2006"
"14752","2006款 旗云 之星 1.6 旗舰型(CVT)","1055","8.98","2006"
"14753","2006款 旗云 1.6CVT无间型","1055","9.58","2006"
"14754","2005款 旗云 1.6MT精英型","1055","6.545037209302325","2005"
"14755","2005款 旗云 1.6L标准型","1055","7.58","2005"
"14756","2005款 旗云 1.6L舒适增配型","1055","8.58","2005"
"14757","2004款 旗云 1.6L家庭型","1055","7.78","2004"
"14758","2004款 旗云 1.6L豪华型","1055","8.98","2004"
"14759","2003款 旗云 1.6L舒适型","1055","7.58","2003"
"14760","2005款 风云 基本型","1056","5.5555","2005"
"14761","2005款 风云 4代基本增配型","1056","5.98","2005"
"14762","2005款 风云 手动舒适型","1056","5.98","2005"
"14763","2005款 风云 手动豪华型","1056","6.98","2005"
"14764","2004款 风云 出租型 1.6L","1056","5.59382162958","2004"
"14765","2004款 风云 4代基本型","1056","5.98","2004"
"14766","2004款 风云 4代舒适型","1056","6.98","2004"
"14767","2004款 风云 ES手动标准型","1056","8.98","2004"
"14768","2004款 风云 4代豪华型","1056","8.98","2004"
"14769","2003款 风云 基本型","1056","5.98","2003"
"14770","2003款 风云 ES标准型","1056","7.8","2003"
"14771","2003款 风云 ES豪华型","1056","9.28","2003"
"14772","2003款 风云 加长型","1056","10.68","2003"
"14773","2002款 风云 EX 手动 标准型","1056","7.376593750000001","2002"
"14774","2002款 风云 EL+ 手动档","1056","5.00315058264","2002"
"14775","2002款 风云 EL 手动档","1056","7.376593750000001","2002"
"14776","2002款 风云 手动 实用型","1056","7.376593750000001","2002"
"14777","2002款 风云 EX 手动档","1056","7.376593750000001","2002"
"14778","2002款 风云 EX+ 手动 舒适型","1056","7.98","2002"
"14779","2002款 风云 ET+ 自动档","1056","7.376593750000001","2002"
"14780","2002款 风云 ET 自动档","1056","10.68","2002"
"14781","2009款 东方之子CROSS 1.8MT舒适型","1057","10.48","2009"
"14782","2009款 东方之子CROSS 1.8MT豪华型","1057","11.48","2009"
"14783","2009款 东方之子CROSS 2.0MT舒适型","1057","11.28","2009"
"14784","2009款 东方之子CROSS 2.0MT豪华型","1057","12.28","2009"
"14785","2009款 东方之子CROSS 2.0AT豪华型","1057","13.98","2009"
"14786","2008款 东方之子CROSS 1.9D MT 豪华型","1057","12.533846153846154","2008"
"14787","2008款 东方之子CROSS 1.9D MT 舒适型","1057","12.533846153846154","2008"
"14788","2007款 东方之子CROSS 2.4AT舒适型","1057","11.28","2007"
"14789","2007款 东方之子CROSS 2.4AT豪华型","1057","12.28","2007"
"14790","2006款 东方之子CROSS 2.0 手动舒适型","1057","10.98","2006"
"14791","2006款 东方之子CROSS 2.0 手动精英型","1057","11.98","2006"
"14792","2006款 东方之子CROSS 2.0 手动华贵型","1057","13.98","2006"
"14793","2006款 东方之子CROSS 2.4 自动舒适型","1057","12.98","2006"
"14794","2006款 东方之子CROSS 2.4 精英型手自一体","1057","13.98","2006"
"14795","2006款 东方之子CROSS 2.4 华贵型手自一体","1057","15.98","2006"
"14796","2013款 启辰D50 1.6L 手动 时尚版","1058","6.88","2013"
"14797","2013款 启辰D50 1.6L 手动 豪华版","1058","7.58","2013"
"14798","2013款 启辰D50 1.6L 手动 北斗导航版","1058","7.88","2013"
"14799","2013款 启辰D50 1.6L 自动 时尚版","1058","7.78","2013"
"14800","2013款 启辰D50 1.6L 自动 豪华版","1058","8.48","2013"
"14801","2013款 启辰D50 1.6L 自动 北斗导航版","1058","8.78","2013"
"14802","2012款 启辰D50 1.6L 手动 舒适版","1058","6.78","2012"
"14803","2012款 启辰D50 1.6L 手动 尊贵版","1058","7.48","2012"
"14804","2012款 启辰D50 1.6L 自动 舒适版","1058","7.68","2012"
"14805","2012款 启辰D50 1.6L 自动 尊贵版","1058","8.38","2012"
"14806","2013款 启辰R50X  MT","1059","7.98","2013"
"14807","2013款 启辰R50X 启辰 MT 北斗导航版","1059","8.28","2013"
"14808","2013款 启辰R50X  AT","1059","8.88","2013"
"14809","2013款 启辰R50X 启辰 AT 北斗导航版","1059","9.18","2013"
"14810","2013款 启辰R50 1.6L 手动 时尚版","1060","6.88","2013"
"14811","2013款 启辰R50 1.6L 手动 豪华版","1060","7.58","2013"
"14812","2013款 启辰R50 1.6L 手动 北斗导航版","1060","7.88","2013"
"14813","2013款 启辰R50 1.6L 自动 时尚版","1060","7.78","2013"
"14814","2013款 启辰R50 1.6L 自动 豪华版","1060","8.48","2013"
"14815","2013款 启辰R50 1.6L 自动 北斗导航版","1060","8.78","2013"
"14816","2012款 启辰R50 1.6L XE 手动 舒适版","1060","6.78","2012"
"14817","2012款 启辰R50 1.6L XL 手动 尊贵版","1060","7.48","2012"
"14818","2012款 启辰R50 1.6L XE 自动 舒适版","1060","7.68","2012"
"14819","2012款 启辰R50 1.6L XL 自动 尊贵版","1060","8.38","2012"
"14820","2013款 e30 基本型","1061","0","2013"
"14821","2011款 庆铃轻型商用车 100P NKR55LLCWAJ","1062","11.318666666666669","2011"
"14822","2011款 庆铃轻型商用车 100P NKR55ELEACJAX","1062","11.318666666666669","2011"
"14823","2011款 庆铃轻型商用车 100P NKR55ELEACJA","1062","11.318666666666669","2011"
"14824","2011款 庆铃轻型商用车 100P NKR55LLCWAJXS","1062","11.318666666666669","2011"
"14825","2011款 庆铃轻型商用车 100P NKR55LLAJ","1062","11.318666666666669","2011"
"14826","2011款 庆铃轻型商用车 100P NKR55LLCAJX","1062","11.318666666666669","2011"
"14827","2011款 庆铃轻型商用车 100P NKR55LLCAJ","1062","11.318666666666669","2011"
"14828","2011款 庆铃轻型商用车 100P NKR55GLFACJAX","1062","11.318666666666669","2011"
"14829","2011款 庆铃轻型商用车 100P NKR55LLHACJA","1062","11.318666666666669","2011"
"14830","2011款 庆铃轻型商用车 都市物流车QL654055JD","1062","11.318666666666669","2011"
"14831","2011款 庆铃轻型商用车 都市物流车QL654055J","1062","11.318666666666669","2011"
"14832","2011款 庆铃轻型商用车 100P NKR55LLHACJAX","1062","11.318666666666669","2011"
"14833","2011款 庆铃轻型商用车 100P NKR55GLFACJA","1062","11.318666666666669","2011"
"14834","2011款 庆铃轻型商用车 100P NKR55LLBACJAX","1062","11.318666666666669","2011"
"14835","2011款 庆铃轻型商用车 100P NKR55LLBACJA","1062","11.318666666666669","2011"
"14836","2011款 庆铃轻型商用车 100P QL10508FER 轻型载货汽车","1062","11.318666666666669","2011"
"14837","2011款 庆铃轻型商用车 100P QL10408EWR 轻型载货汽车","1062","11.318666666666669","2011"
"14838","2011款 庆铃轻型商用车 100P NHR55ELAJ","1062","11.318666666666669","2011"
"14839","2011款 庆铃轻型商用车 100P QL10508HAR 轻型载货汽车","1062","11.318666666666669","2011"
"14840","2011款 庆铃轻型商用车 100P QL5040 X8HER 厢式货车","1062","11.318666666666669","2011"
"14841","2011款 庆铃轻型商用车 100P QL5050 X8HER 厢式货车","1062","11.318666666666669","2011"
"14842","2011款 庆铃轻型商用车 100P QL10508HWR 轻型载货汽车","1062","11.318666666666669","2011"
"14843","2011款 庆铃轻型商用车 100P NKR55ELAJX","1062","11.318666666666669","2011"
"14844","2011款 庆铃轻型商用车 100P NKR55GLFAJX","1062","11.318666666666669","2011"
"14845","2011款 庆铃轻型商用车 100P NKR55GLFAJ","1062","11.318666666666669","2011"
"14846","2011款 庆铃轻型商用车 100P NKR55LLAJX","1062","11.318666666666669","2011"
"14847","2011款 庆铃轻型商用车 100P NKR55GLEWAJ","1062","11.318666666666669","2011"
"14848","2011款 庆铃轻型商用车 100P NKR55ELAJ","1062","11.318666666666669","2011"
"14849","2011款 庆铃轻型商用车 100P NKR55GLEWAJXS","1062","11.318666666666669","2011"
"14850","2011款 庆铃轻型商用车 100P NKR55GLEWAJX","1062","11.318666666666669","2011"
"14851","2011款 庆铃轻型商用车 600P栏板车NKR77LLNACJA","1062","11.318666666666669","2011"
"14852","2011款 庆铃轻型商用车 600P栏板车NKR77LLEACJA","1062","11.318666666666669","2011"
"14853","2011款 庆铃轻型商用车 600P厢车NKR77GLEACJAX","1062","11.318666666666669","2011"
"14854","2011款 庆铃轻型商用车 600P厢车NKR77LLNACJAX","1062","11.318666666666669","2011"
"14855","2011款 庆铃轻型商用车 600P厢车NKR77PLLWCJAXS","1062","11.318666666666669","2011"
"14856","2011款 庆铃轻型商用车 600P厢车NKR77LLLWCJAXS","1062","11.318666666666669","2011"
"14857","2011款 庆铃轻型商用车 600P栏板车NKR77GLCWCJA","1062","11.318666666666669","2011"
"14858","2011款 庆铃轻型商用车 600P栏板车NKR77GLLACJA","1062","11.318666666666669","2011"
"14859","2011款 庆铃轻型商用车 都市物流车QL659055CJ","1062","11.318666666666669","2011"
"14860","2011款 庆铃轻型商用车 都市物流车QL654077CJ","1062","11.318666666666669","2011"
"14861","2011款 庆铃轻型商用车 都市物流车QL652055CJ","1062","11.318666666666669","2011"
"14862","2011款 庆铃轻型商用车 都市物流车QL659055J","1062","11.318666666666669","2011"
"14863","2011款 庆铃轻型商用车 600P栏板车NKR77PLPACJA","1062","11.318666666666669","2011"
"14864","2011款 庆铃轻型商用车 都市物流车QL659077CJ","1062","11.318666666666669","2011"
"14865","2011款 庆铃轻型商用车 100P QL10408EAR/Y 轻型载货汽车","1062","10.3","2011"
"14866","2011款 庆铃轻型商用车 100P QL10408EWR1/Y 轻型载货汽车","1062","10.4","2011"
"14867","2011款 庆铃轻型商用车 100P QL10408FAR/Y 轻型载货汽车","1062","10.5","2011"
"14868","2011款 庆铃轻型商用车 100P QL10408EAR 轻型载货汽车","1062","10.7","2011"
"14869","2011款 庆铃轻型商用车 100P QL10408EWR1 轻型载货汽车","1062","10.8","2011"
"14870","2011款 庆铃轻型商用车 100P QL5040 X8EAR 厢式货车","1062","10.85","2011"
"14871","2011款 庆铃轻型商用车 100P QL10408FAR 轻型载货汽车","1062","10.93","2011"
"14872","2011款 庆铃轻型商用车 100P QL5040 X8EWR 厢式货车","1062","10.95","2011"
"14873","2011款 庆铃轻型商用车 100P QL5040 X8FAR 厢式货车","1062","11.15","2011"
"14874","2011款 庆铃轻型商用车 100P QL5040 X8FWR 厢式货车","1062","11.45","2011"
"14875","2011款 庆铃轻型商用车 100P QL10408HAR/Y 轻型载货汽车","1062","11.93","2011"
"14876","2011款 庆铃轻型商用车 100P QL10408HWR/Y 轻型载货汽车","1062","12.03","2011"
"14877","2011款 庆铃轻型商用车 100P QL10408HAR 轻型载货汽车","1062","12.43","2011"
"14878","2011款 庆铃轻型商用车 100P QL5050 X8HAR 厢式货车","1062","12.68","2011"
"14879","2011款 庆铃轻型商用车 100P QL5040 X8HAR 厢式货车","1062","12.68","2011"
"14880","2011款 庆铃轻型商用车 600P厢车NKR77PLNACJAX","1062","11.318666666666669","2011"
"14881","2011款 庆铃轻型商用车 600P厢车NKR77GLCWCJAXS","1062","11.318666666666669","2011"
"14882","2011款 庆铃轻型商用车 600P栏板车NKR77PLNACJA","1062","11.318666666666669","2011"
"14883","2011款 庆铃轻型商用车 600P栏板车NKR77PLLWCJA","1062","11.318666666666669","2011"
"14884","2011款 庆铃轻型商用车 600P栏板车NKR77PLLACJA","1062","11.318666666666669","2011"
"14885","2011款 庆铃轻型商用车 600P厢车NKR77GLNACJAX","1062","11.318666666666669","2011"
"14886","2011款 庆铃轻型商用车 600P栏板车NKR77LLLWCJA","1062","11.318666666666669","2011"
"14887","2011款 庆铃轻型商用车 600P栏板车NKR77GLEACJA","1062","11.318666666666669","2011"
"14888","2011款 庆铃轻型商用车 600P栏板车NKR77GLNACJA","1062","11.318666666666669","2011"
"14889","2011款 庆铃轻型商用车 600P厢车NKR77LLPACJAX","1062","11.318666666666669","2011"
"14890","2011款 庆铃轻型商用车 600P厢车NKR77LLEWCJAXS","1062","11.318666666666669","2011"
"14891","2011款 庆铃轻型商用车 600P厢车NKR77PLPACJAX","1062","11.318666666666669","2011"
"14892","2011款 庆铃轻型商用车 600P厢车NKR77LLEACJAX","1062","11.318666666666669","2011"
"14893","2011款 庆铃轻型商用车 600P栏板车NKR77LLEWCJA","1062","11.318666666666669","2011"
"14894","2011款 庆铃轻型商用车 600P栏板车NKR77LLLACJA","1062","11.318666666666669","2011"
"14895","2011款 庆铃轻型商用车 600P栏板车NKR77LLPACJA","1062","11.318666666666669","2011"
"14896","2011款 庆铃轻型商用车 100P NKR55LLCWAJX","1062","11.318666666666669","2011"
"14897","2011款 庆铃重型商用车 F系列载货汽车FVZ23VM6","1063","36.796","2011"
"14898","2011款 庆铃重型商用车 F系列厢式货车FVR34PX","1063","36.796","2011"
"14899","2011款 庆铃重型商用车 F系列载货汽车FVR34P","1063","36.796","2011"
"14900","2011款 庆铃重型商用车 F系列载货汽车FVZ23VZF","1063","36.796","2011"
"14901","2011款 庆铃重型商用车 F系列载货汽车FVR34J","1063","36.796","2011"
"14902","2011款 庆铃重型商用车 F系列厢式货车FVM34QX","1063","36.796","2011"
"14903","2011款 庆铃重型商用车 F系列厢式货车FVZ34VX","1063","36.796","2011"
"14904","2011款 庆铃重型商用车 F系列厢式货车FVR34P2X","1063","36.796","2011"
"14905","2011款 庆铃重型商用车 F系列厢式货车FVZ34QX","1063","36.796","2011"
"14906","2011款 庆铃重型商用车 F系列载货汽车FVM34Q","1063","36.796","2011"
"14907","2011款 庆铃重型商用车 F系列载货汽车FVZ34N","1063","36.796","2011"
"14908","2011款 庆铃重型商用车 F系列载货汽车FVR34J2","1063","32.38","2011"
"14909","2011款 庆铃重型商用车 F系列载货汽车FVR34G2","1063","32.38","2011"
"14910","2011款 庆铃重型商用车 F系列载货汽车FVR34P2","1063","32.68","2011"
"14911","2011款 庆铃重型商用车 F系列载货汽车FVZ34Q","1063","40.958","2011"
"14912","2011款 庆铃重型商用车 F系列载货汽车CXA34T","1063","40.998","2011"
"14913","2011款 庆铃重型商用车 F系列载货汽车FVZ34V","1063","41.38","2011"
"14914","2011款 庆铃重型商用车 P430载货汽车底盘QL1250SPFZ","1063","36.796","2011"
"14915","2011款 庆铃重型商用车 P430载货汽车底盘QL1250SMFZ","1063","36.796","2011"
"14916","2011款 庆铃重型商用车 P430载货汽车底盘QL1250SRFZ","1063","36.796","2011"
"14917","2011款 庆铃重型商用车 P430载货汽车QL1250SRFZ","1063","36.796","2011"
"14918","2011款 庆铃重型商用车 P430载货汽车底盘QL1250STFZ","1063","36.796","2011"
"14919","2011款 庆铃重型商用车 P430载货汽车QL1250STFZ","1063","36.796","2011"
"14920","2011款 庆铃重型商用车 P430载货汽车QL1250SLFZ","1063","36.796","2011"
"14921","2011款 庆铃重型商用车 P430牵引汽车QL4150SJFR","1063","36.796","2011"
"14922","2011款 庆铃重型商用车 P430载货汽车底盘QL1250SLFZ","1063","36.796","2011"
"14923","2011款 庆铃重型商用车 P430牵引汽车QL4250SKFZ","1063","36.796","2011"
"14924","2011款 庆铃中型商用车 700P厢车QL5090 XTMAR","1064","17.29375","2011"
"14925","2011款 庆铃中型商用车 700P厢车QL5080 XTKAR","1064","17.29375","2011"
"14926","2011款 庆铃中型商用车 700P厢车QL5080 XTPAR","1064","17.29375","2011"
"14927","2011款 庆铃中型商用车 700P厢车QL5070 XTKAR","1064","17.29375","2011"
"14928","2011款 庆铃中型商用车 700P厢车QL5090 XTPAR","1064","17.29375","2011"
"14929","2011款 庆铃中型商用车 700P厢车QL5080 XTMAR","1064","17.29375","2011"
"14930","2011款 庆铃中型商用车 700P厢车QL5080 XTLAR","1064","17.29375","2011"
"14931","2011款 庆铃中型商用车 700P厢车QL5070 XTLAR","1064","17.29375","2011"
"14932","2011款 庆铃中型商用车 700P厢车QL5080 XTLAR1","1064","17.29375","2011"
"14933","2011款 庆铃中型商用车 700P厢车QL5070 XTMAR","1064","17.29375","2011"
"14934","2011款 庆铃中型商用车 700P厢车QL5080 XTKAR1","1064","17.29375","2011"
"14935","2011款 庆铃中型商用车 700P栏板车QL1100 TMAR","1064","17.29375","2011"
"14936","2011款 庆铃中型商用车 700P栏板车QL1100 TKAR","1064","17.29375","2011"
"14937","2011款 庆铃中型商用车 700P栏板车QL1080 TLAR","1064","17.29375","2011"
"14938","2011款 庆铃中型商用车 700P栏板车QL1080 TKAR1","1064","17.29375","2011"
"14939","2011款 庆铃中型商用车 700P栏板车QL1070 TKAR","1064","17.29375","2011"
"14940","2011款 庆铃中型商用车 700P栏板车QL1080 TKAR","1064","17.29375","2011"
"14941","2011款 庆铃中型商用车 700P栏板车QL1080 TMAR","1064","17.29375","2011"
"14942","2011款 庆铃中型商用车 700P栏板车QL1090 TMAR1","1064","17.29375","2011"
"14943","2011款 庆铃中型商用车 700P栏板车QL1100 TLAR","1064","17.29375","2011"
"14944","2011款 庆铃中型商用车 700P底盘车QL1090 TLARY","1064","16.25","2011"
"14945","2011款 庆铃中型商用车 700P栏板车QL1090 TKAR","1064","16.9","2011"
"14946","2011款 庆铃中型商用车 700P厢车QL5090 XTKAR","1064","17.1","2011"
"14947","2011款 庆铃中型商用车 700P栏板车QL1090 TLAR","1064","17.1","2011"
"14948","2011款 庆铃中型商用车 700P厢车QL5090 XTLAR","1064","17.3","2011"
"14949","2011款 庆铃中型商用车 700P栏板车QL1090 TMAR","1064","17.6","2011"
"14950","2011款 庆铃中型商用车 700P厢车QL5100 XTMAR","1064","17.8","2011"
"14951","2011款 庆铃中型商用车 700P厢车QL5100 XTPAR","1064","18.3","2011"
"14952","2004款 庆铃多功能车 4×2电喷型","1065","17.1","2004"
"14953","2004款 庆铃多功能车 4×4电喷型","1065","19.9","2004"
"14954","2012款 轩逸 1.6L 手动 XE 经典舒适版","1066","9.98","2012"
"14955","2012款 轩逸 1.6L 手动 XL 经典豪华版","1066","11.08","2012"
"14956","2012款 轩逸 1.6L 手动 XE 舒适版","1066","11.9","2012"
"14957","2012款 轩逸 1.6L 手动 XL 豪华版","1066","12.5","2012"
"14958","2012款 轩逸 1.6L 自动 XE 经典舒适版","1066","10.98","2012"
"14959","2012款 轩逸 1.6L 自动 XL 经典豪华版","1066","12.08","2012"
"14960","2012款 轩逸 1.6L 自动 XE 舒适版","1066","12.9","2012"
"14961","2012款 轩逸 1.6L 自动 XL 豪华版","1066","13.5","2012"
"14962","2012款 轩逸 1.8L 手动 XL 豪华版","1066","14","2012"
"14963","2012款 轩逸 1.8L 自动 XE 舒适版","1066","13.7","2012"
"14964","2012款 轩逸 1.8L 自动 XL 豪华版","1066","15","2012"
"14965","2012款 轩逸 1.8L 自动 XV 尊享版","1066","16.9","2012"
"14966","2009款 轩逸 1.6L XE 舒适版 MT","1066","12.48","2009"
"14967","2009款 轩逸 1.6L XL 豪华天窗版 MT","1066","13.58","2009"
"14968","2009款 轩逸 1.6L XE 舒适版 AT","1066","13.48","2009"
"14969","2009款 轩逸 1.6L XL 豪华天窗版 AT","1066","14.58","2009"
"14970","2009款 轩逸 2.0 XL 豪华版","1066","15.48","2009"
"14971","2009款 轩逸 2.0 XL 科技版","1066","16.08","2009"
"14972","2009款 轩逸 2.0 XL 豪华天窗版","1066","16.18","2009"
"14973","2009款 轩逸 2.0 XL 科技天窗版","1066","16.78","2009"
"14974","2008款 轩逸 1.6 XL 豪华版","1066","15.28","2008"
"14975","2007款 轩逸 1.6 XE 舒适版","1066","14.18","2007"
"14976","2007款 轩逸 2.0 xE 舒适版","1066","15.98","2007"
"14977","2007款 轩逸 2.0 xL 科技版","1066","17.58","2007"
"14978","2007款 轩逸 2.0 xL 天窗版","1066","17.58","2007"
"14979","2007款 轩逸 2.0 xL 致酷版","1066","18.28","2007"
"14980","2007款 轩逸 2.0 xV 尊贵版","1066","19.98","2007"
"14981","2006款 轩逸 2.0 XL 豪华版","1066","18.38","2006"
"14983","2006款 轩逸 2.0 XL 科技版","1066","17.58","2006"
"14984","2006款 轩逸 2.0 XV（尊贵版）NAVI","1066","21.48","2006"
"14985","2012款 逍客 1.6 XE 风 MT 2WD","1067","13.98","2012"
"14986","2012款 逍客 2.0 XL 火 MT 2WD","1067","15.18","2012"
"14987","2012款 逍客 2.0 XL 火 CVT 2WD","1067","16.48","2012"
"14988","2012款 逍客 2.0 XV 雷 CVT 2WD","1067","18.08","2012"
"14989","2012款 逍客 2.0 XV 炫 CVT 2WD","1067","18.38","2012"
"14990","2012款 逍客 2.0 XV 虎 CVT 4WD","1067","20.18","2012"
"14991","2012款 逍客 2.0 XV 龙 CVT 4WD","1067","21.98","2012"
"14992","2011款 逍客 1.6 XE 风 MT 2WD","1067","13.98","2011"
"14993","2011款 逍客 2.0 XL 火 MT 2WD","1067","15.18","2011"
"14994","2011款 逍客 2.0 XL 火 CVT 2WD","1067","16.48","2011"
"14995","2011款 逍客 2.0 XV 雷 CVT 2WD","1067","18.08","2011"
"14996","2011款 逍客 2.0 XV 虎 CVT 4WD","1067","20.18","2011"
"14997","2011款 逍客 2.0 XV 龙 CVT 4WD","1067","21.98","2011"
"14998","2010款 逍客 20S 火 MT 2WD","1067","16.78","2010"
"14999","2010款 逍客 20S 火 CVT 2WD","1067","17.78","2010"
"15000","2010款 逍客 20 x 雷 CVT 2WD","1067","18.88","2010"
"15001","2010款 逍客 20 x FOUR 虎 CVT 4WD","1067","20.48","2010"
"15002","2010款 逍客 20 xV FOUR 龙 CVT 4WD","1067","21.98","2010"
"15003","2009款 逍客 1.6G MT 2WD","1067","15.38","2009"
"15004","2008款 逍客 16G风 5MT 2WD","1067","15.38","2008"
"15005","2008款 逍客 20S火 6MT 2WD","1067","16.78","2008"
"15006","2008款 逍客 20S火 CVT 2WD","1067","17.78","2008"
"15007","2008款 逍客 20S炎 CVT 2WD","1067","18.08","2008"
"15008","2008款 逍客 20 x雷 CVT 2WD","1067","18.88","2008"
"15009","2008款 逍客 20 x虎 CVT 4WD","1067","20.48","2008"
"15010","2007款 逍客 20 xV龙 CVT 4WD","1067","21.98","2007"
"15012","2013款 天籁 2.0XE 时尚版","1068","17.78","2013"
"15013","2013款 天籁 2.0XL 舒适版","1068","18.58","2013"
"15014","2013款 天籁 2.0XL-NAVI 智领版","1068","19.68","2013"
"15015","2013款 天籁 2.5XL 领先版","1068","20.58","2013"
"15016","2013款 天籁 2.5XL-NAVI 豪华版","1068","21.68","2013"
"15017","2013款 天籁 2.5XL NAVI-Tech 智享版","1068","22.28","2013"
"15018","2013款 天籁 2.5XL Upper NAVI-Tech 尊贵版","1068","24.48","2013"
"15019","2011款 天籁 2.0L XE 标准版","1068","19.08","2011"
"15020","2011款 天籁 2.0L XL 舒适版","1068","19.98","2011"
"15021","2011款 天籁 2.0L XL 荣耀版","1068","21.98","2011"
"15022","2011款 天籁 2.0L XL-NAVI 智尚版","1068","22.58","2011"
"15023","2011款 天籁 2.5L XL 领先版","1068","22.48","2011"
"15024","2011款 天籁 2.5L XL 荣耀版","1068","24.48","2011"
"15025","2011款 天籁 2.5L XL-NAVI 智领版","1068","24.98","2011"
"15026","2011款 天籁 公爵 2.5L XV 尊雅版","1068","26.48","2011"
"15027","2011款 天籁 公爵 2.5L XV VIP 尊尚版","1068","29.68","2011"
"15028","2011款 天籁 公爵 3.5L XV VIP 尊领版","1068","37.18","2011"
"15029","2010款 天籁 2.0L XL 周年纪念版","1068","21.48","2010"
"15030","2010款 天籁 2.5L XL 周年纪念版","1068","23.98","2010"
"15031","2009款 天籁 周年纪念版","1068","28.98","2009"
"15032","2009款 天籁 公爵 2.5L XV VIP 尊享版","1068","28.98","2009"
"15033","2008款 天籁 2.0L XE 标准版","1068","19.08","2008"
"15034","2008款 天籁 2.0L XL 舒适版","1068","19.98","2008"
"15035","2008款 天籁 2.0L XL Opt 豪华版","1068","21.28","2008"
"15036","2008款 天籁 2.5L XL 领先版","1068","22.48","2008"
"15037","2008款 天籁 2.5L RX 酷动版","1068","24.98","2008"
"15038","2008款 天籁 2.5L XL 剧院版","1068","24.98","2008"
"15039","2008款 天籁 公爵 2.5L XV 尊雅版","1068","25.98","2008"
"15040","2008款 天籁 公爵 2.5L XV Opt(navi)尊雅版","1068","27.78","2008"
